"GEO";"GEO_OBJECT";"NUMBER_EMPL";"ACTIVITY";"EACEI_MEASURE";"UNIT_MULT";"UNIT_MEASURE";"CONF_STATUS";"OBS_STATUS";"COMPARE_TIME";"TIME_PERIOD";"OBS_VALUE"
"F";"FRANCE";"_T";"B07T09";"GAZR_CSUP";"0";"GWH";"C";"A";"_Z";2023;321.5
"76";"REG";"_T";"_T";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;232.6
"52";"REG";"_T";"_T";"QR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0.4
"F";"FRANCE";"_T";"24";"PR_AUCO";"3";"T";"C";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"22";"LR_USQ4";"3";"TOE";"F";"A";"_Z";2023;3
"F";"FRANCE";"_T";"31";"OR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;20.1
"F";"FRANCE";"_T";"32";"PR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;425.5
"F";"FRANCE";"_T";"_T";"PR_USQ9";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"17";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;886
"F";"FRANCE";"E_GE500";"_T";"QR_CSUP";"3";"L";"F";"A";"_Z";2023;20909.9
"76";"REG";"_T";"_T";"PR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"CR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2010;23
"F";"FRANCE";"E250T499";"_T";"CR_VALA";"6";"EUR";"F";"A";"_Z";2023;357.4
"F";"FRANCE";"_T";"32";"BR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;42.6
"F";"FRANCE";"_T";"20";"CMSR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;244.5
"11";"REG";"_T";"_T";"CMSR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;464.7
"F";"FRANCE";"_T";"26";"BR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;63.3
"F";"FRANCE";"_T";"16";"BIOR_QAUP";"0";"GWH";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"15";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;17.9
"F";"FRANCE";"_T";"16";"BR_THER";"0";"GWH";"F";"A";"_Z";2023;380.9
"53";"REG";"_T";"_T";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;23.2
"F";"FRANCE";"_T";"33";"IR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"21";"GAZR_USQ2";"3";"TOE";"C";"A";"_Z";2023;0
"28";"REG";"_T";"_T";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1911.4
"DOM";"OTHER";"_T";"_T";"GAZR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"22";"GAZR_QAUP";"0";"GWH";"F";"A";"_Z";2023;2119.3
"F";"FRANCE";"_T";"13";"GAZR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0
"52";"REG";"_T";"_T";"JR_CSTP";"3";"TOE";"C";"A";"_Z";2023;18.6
"84";"REG";"_T";"_T";"JR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;926.2
"F";"FRANCE";"_T";"22";"GAZR_CSUP";"0";"GWH";"F";"A";"_Z";2023;2119.3
"F";"FRANCE";"_T";"_T";"IR_PRIX";"0";"EUR_T";"F";"A";"0_2005";1997;84
"F";"FRANCE";"E250T499";"_T";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;254.8
"F";"FRANCE";"_T";"13";"PR_QAUP";"3";"T";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"32";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"QR_PRIX";"0";"EUR_L";"F";"L";"0_2005";2001;
"F";"FRANCE";"_T";"25";"QR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"30";"PR_VALA";"6";"EUR";"C";"A";"_Z";2023;2.2
"F";"FRANCE";"_T";"B07T09";"MR_CSTP";"3";"TOE";"C";"A";"_Z";2023;5.1
"F";"FRANCE";"_T";"33";"PR_PROD";"3";"T";"F";"A";"_Z";2023;0
"11";"REG";"_T";"_T";"PR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;27925.5
"F";"FRANCE";"_T";"26";"QR_USQ3";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"27";"PR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;7367.4
"F";"FRANCE";"_T";"32";"GAZR_CSUP";"0";"GWH";"F";"A";"_Z";2023;250.6
"76";"REG";"_T";"_T";"CR_VALA";"6";"EUR";"F";"A";"_Z";2023;39.2
"F";"FRANCE";"E50T99";"_T";"GAZR_USQ2";"3";"TOE";"F";"A";"_Z";2023;35
"F";"FRANCE";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"1_2005";2006;14309
"24";"REG";"_T";"_T";"FACTURE";"6";"EUR";"F";"A";"_Z";2023;844.3
"F";"FRANCE";"_T";"_T";"JR_VALA";"6";"EUR";"F";"A";"_Z";2023;989.9
"24";"REG";"_T";"_T";"JR_CSTP";"3";"TOE";"C";"A";"_Z";2023;5.1
"F";"FRANCE";"_T";"_T";"LR_PRIX";"0";"EUR_L";"F";"A";"1_2005";2022;0.99
"F";"FRANCE";"_T";"18";"DR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;24.5
"F";"FRANCE";"_T";"24";"JR_VALA";"6";"EUR";"F";"A";"_Z";2023;5.2
"28";"REG";"_T";"_T";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;8
"44";"REG";"_T";"_T";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;1105.4
"F";"FRANCE";"E100T249";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;839.7
"F";"FRANCE";"_T";"17";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;6490.9
"F";"FRANCE";"_T";"23";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;3245.7
"84";"REG";"_T";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;171.3
"F";"FRANCE";"_T";"32";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;560.2
"F";"FRANCE";"_T";"16";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;173
"75";"REG";"_T";"_T";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;72.6
"53";"REG";"_T";"_T";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;2297.9
"F";"FRANCE";"_T";"22";"PR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"28";"PR_VEND";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E50T99";"_T";"PR_VALA";"6";"EUR";"F";"A";"_Z";2023;7.7
"F";"FRANCE";"_T";"14";"PR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"26";"PR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0.2
"32";"REG";"_T";"_T";"OR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;73.1
"27";"REG";"_T";"_T";"QR_QAUP";"3";"L";"F";"A";"_Z";2023;11561.9
"F";"FRANCE";"_T";"27";"NR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"25";"PR_QAUP";"3";"T";"F";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"C16T18";"PR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"18";"LR_VALA";"6";"EUR";"F";"A";"_Z";2023;1.1
"F";"FRANCE";"_T";"21";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;100.5
"F";"FRANCE";"_T";"_T";"BIOR_VALA";"6";"EUR";"F";"A";"_Z";2023;54.2
"F";"FRANCE";"_T";"_T";"BIOR_PRIX";"0";"EUR_GWH";"F";"L";"1_2005";2011;
"F";"FRANCE";"_T";"27";"BR_CONTRAT_FIN_5_PROP";"0";"PT";"F";"A";"_Z";2023;9.9
"F";"FRANCE";"_T";"15";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;37.3
"11";"REG";"_T";"_T";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;178.7
"DOM";"OTHER";"_T";"_T";"CMSR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"14";"BIOR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0.2
"84";"REG";"_T";"_T";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;70.4
"DOM";"OTHER";"_T";"_T";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E20T49";"_T";"FACTURE";"6";"EUR";"F";"A";"_Z";2023;2677
"F";"FRANCE";"_T";"18";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;14.4
"28";"REG";"_T";"_T";"GAZR_USQ3";"3";"TOE";"C";"A";"_Z";2023;4.6
"F";"FRANCE";"_T";"27";"LR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.19
"53";"REG";"_T";"_T";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;308.9
"F";"FRANCE";"_T";"22";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;118.8
"F";"FRANCE";"_T";"23";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;1225.7
"F";"FRANCE";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"0_2005";2003;186
"24";"REG";"_T";"_T";"KR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.7
"F";"FRANCE";"_T";"21";"LR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0.4
"84";"REG";"_T";"_T";"QR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0.3
"F";"FRANCE";"_T";"24";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;7.7
"27";"REG";"_T";"_T";"QR_CSTP";"3";"TOE";"F";"A";"_Z";2023;9.6
"F";"FRANCE";"_T";"38";"PR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"30";"PR_AUCO";"3";"T";"F";"A";"_Z";2023;0
"84";"REG";"_T";"_T";"LR_USQ4";"3";"TOE";"F";"A";"_Z";2023;7.3
"75";"REG";"_T";"_T";"QR_USQ4";"3";"TOE";"F";"A";"_Z";2023;2.8
"53";"REG";"_T";"_T";"PR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"20";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;3.4
"F";"FRANCE";"_T";"_T";"QR_PRIX";"0";"EUR_L";"F";"L";"0_2005";1998;
"F";"FRANCE";"_T";"13";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;0
"DOM";"OTHER";"_T";"_T";"CONSNET_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;95.5
"F";"FRANCE";"E_GE500";"_T";"BR_USQ2";"3";"TOE";"F";"A";"_Z";2023;2340
"F";"FRANCE";"E250T499";"_T";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;8642.9
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"A";"1_2005";2016;35.5
"84";"REG";"_T";"_T";"BR_VALA";"6";"EUR";"F";"A";"_Z";2023;2238
"F";"FRANCE";"_T";"_T";"CONSBRT_MILLIONS";"6";"TOE";"F";"A";"0_2005";2003;33
"75";"REG";"_T";"_T";"BIOR_CSUP";"0";"GWH";"F";"A";"_Z";2023;95.3
"F";"FRANCE";"_T";"C16T18";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;3375.3
"F";"FRANCE";"_T";"30";"BR_USQ4";"3";"TOE";"F";"A";"_Z";2023;8.4
"F";"FRANCE";"_T";"_T";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;15326.7
"F";"FRANCE";"_T";"30";"LR_CSUP";"3";"L";"F";"A";"_Z";2023;1623.2
"F";"FRANCE";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"0_2005";1999;116
"27";"REG";"_T";"_T";"IR_CSUP";"3";"T";"C";"A";"_Z";2023;6.2
"F";"FRANCE";"_T";"_T";"ENM_PCT";"0";"PT";"F";"A";"1_2005";2017;14
"28";"REG";"_T";"_T";"KR_QAUP";"3";"T";"F";"A";"_Z";2023;27.9
"24";"REG";"_T";"_T";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;256.9
"F";"FRANCE";"_T";"_T";"IR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2021;184.6
"F";"FRANCE";"E100T249";"_T";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;72.4
"F";"FRANCE";"_T";"_T";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;6964.1
"F";"FRANCE";"_T";"30";"QR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0.2
"DOM";"OTHER";"_T";"_T";"PR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"22";"PR_AUCO";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E100T249";"_T";"PR_PROD";"3";"T";"C";"A";"_Z";2023;2.3
"F";"FRANCE";"_T";"23";"PR_USQ2";"3";"TOE";"F";"A";"_Z";2023;0.4
"F";"FRANCE";"_T";"20";"QR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.1
"F";"FRANCE";"E_GE500";"_T";"XR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.5
"DOM";"OTHER";"_T";"_T";"LR_VALA";"6";"EUR";"C";"A";"_Z";2023;8.6
"F";"FRANCE";"_T";"B07T09";"LR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0
"32";"REG";"_T";"_T";"PR_AUCO";"3";"T";"C";"A";"_Z";2023;7.3
"F";"FRANCE";"_T";"27";"PR_USQ8";"3";"TOE";"F";"A";"_Z";2023;0.5
"11";"REG";"_T";"_T";"BR_VEND";"0";"GWH";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"13";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;0.9
"28";"REG";"_T";"_T";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;14
"F";"FRANCE";"_T";"20";"BR_USQ1";"3";"TOE";"F";"A";"_Z";2023;8876.3
"F";"FRANCE";"E50T99";"_T";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;638.5
"93";"REG";"_T";"_T";"BR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;47.2
"F";"FRANCE";"_T";"25";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;312.9
"F";"FRANCE";"E250T499";"_T";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;550.5
"F";"FRANCE";"_T";"33";"BR_PRIX";"0";"EUR_GWH";"C";"A";"_Z";2023;236.8
"F";"FRANCE";"_T";"28";"BIOR_CSTP";"3";"TOE";"C";"A";"_Z";2023;1.4
"F";"FRANCE";"_T";"23";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;44
"F";"FRANCE";"_T";"18";"IR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"E50T99";"_T";"KR_CSTP";"3";"TOE";"F";"A";"_Z";2023;27.9
"52";"REG";"_T";"_T";"EFFECTIF";"0";"_Z";"F";"A";"_Z";2023;1849
"F";"FRANCE";"E_GE500";"_T";"GAZR_CSTP";"3";"TOE";"F";"A";"_Z";2023;2153.1
"F";"FRANCE";"E20T49";"_T";"LR_CSUP";"3";"L";"C";"A";"_Z";2023;31034.3
"F";"FRANCE";"_T";"23";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;2046.1
"F";"FRANCE";"_T";"33";"KR_QAUP";"3";"T";"C";"A";"_Z";2023;0.2
"84";"REG";"_T";"_T";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;120.7
"F";"FRANCE";"_T";"15";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;2.8
"F";"FRANCE";"E250T499";"_T";"OR_PRIX";"0";"EUR_T";"C";"A";"_Z";2023;47.8
"F";"FRANCE";"E20T49";"_T";"OR_QAUP";"3";"T";"F";"A";"_Z";2023;151.7
"F";"FRANCE";"_T";"29";"QR_USQ9";"3";"TOE";"F";"A";"_Z";2023;0.8
"27";"REG";"_T";"_T";"QR_PRIX";"0";"EUR_L";"F";"A";"_Z";2023;1.09
"F";"FRANCE";"_T";"_T";"PP_PCT";"0";"PT";"F";"A";"0_2005";2001;14
"F";"FRANCE";"_T";"13";"PR_CSTP";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"25";"QR_USQ4";"3";"TOE";"F";"A";"_Z";2023;0.6
"F";"FRANCE";"_T";"C10T12";"QR_VALA";"6";"EUR";"F";"A";"_Z";2023;21
"F";"FRANCE";"_T";"13";"OR_QAUP";"3";"T";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"13";"PR_VEND";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"C10T12";"PR_USQ2";"3";"TOE";"F";"A";"_Z";2023;9.3
"F";"FRANCE";"E_GE500";"_T";"CUR_CSTP";"3";"TOE";"F";"A";"_Z";2023;6346.8
"F";"FRANCE";"_T";"14";"JR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"30";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"25";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;153.6
"84";"REG";"_T";"_T";"KR_QAUP";"3";"T";"F";"A";"_Z";2023;30.5
"F";"FRANCE";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2009;303
"F";"FRANCE";"_T";"29";"IR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"32";"JR_QAUP";"3";"T";"F";"A";"_Z";2023;1.5
"F";"FRANCE";"_T";"38";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;52.2
"84";"REG";"_T";"_T";"GAZR_VALA";"6";"EUR";"F";"A";"_Z";2023;808.3
"F";"FRANCE";"_T";"18";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;0
"11";"REG";"_T";"_T";"BR_CONTRAT_FIN_1_PROP";"0";"PT";"F";"A";"_Z";2023;24.4
"F";"FRANCE";"_T";"14";"BR_USQ9";"3";"TOE";"C";"A";"_Z";2023;0.1
"F";"FRANCE";"_T";"C10T12";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;3536.3
"F";"FRANCE";"_T";"25";"BR_QAUP";"0";"GWH";"F";"A";"_Z";2023;4337.2
"F";"FRANCE";"_T";"29";"BR_USQ7";"3";"TOE";"F";"A";"_Z";2023;265.4
"F";"FRANCE";"_T";"15";"BR_THER";"0";"GWH";"C";"A";"_Z";2023;4.5
"F";"FRANCE";"_T";"C26T28";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;495.7
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"A";"1_2005";2008;40.7
"52";"REG";"_T";"_T";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;31.2
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"A";"1_2005";2019;34.4
"F";"FRANCE";"_T";"B07T09";"QR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;5.9
"76";"REG";"_T";"_T";"YR_CSTP";"3";"TOE";"F";"A";"_Z";2023;32.9
"F";"FRANCE";"_T";"_T";"OR_PRIX";"0";"EUR_T";"F";"L";"1_2005";2011;
"F";"FRANCE";"_T";"38";"PR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"DOM";"OTHER";"_T";"_T";"PR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"14";"OR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"38";"QR_QAUP";"3";"L";"F";"A";"_Z";2023;28108.2
"28";"REG";"_T";"_T";"OR_CSUP";"3";"T";"F";"A";"_Z";2023;171.5
"F";"FRANCE";"_T";"16";"NR_CSTP";"3";"TOE";"C";"A";"_Z";2023;7.9
"DOM";"OTHER";"_T";"_T";"PR_USQ4";"3";"TOE";"C";"A";"_Z";2023;0
"F";"FRANCE";"_T";"C10T12";"PR_AUCO";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E50T99";"_T";"CONSBRT_MILLIERS";"3";"TOE";"F";"A";"_Z";2023;3037.8
"F";"FRANCE";"_T";"16";"BR_QAUP";"0";"GWH";"F";"A";"_Z";2023;2347.2
"F";"FRANCE";"E100T249";"_T";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;742.3
"84";"REG";"_T";"_T";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;485.3
"F";"FRANCE";"_T";"14";"BR_CONTRAT_FIN_3_PROP";"0";"PT";"F";"A";"_Z";2023;3.4
"F";"FRANCE";"_T";"27";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;9.4
"F";"FRANCE";"_T";"_T";"CONSNET_MILLIONS";"6";"TOE";"F";"L";"0_2005";1999;
"F";"FRANCE";"E_GE500";"_T";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;28894.4
"F";"FRANCE";"E_GE500";"_T";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;23.8
"F";"FRANCE";"E250T499";"_T";"BR_AUCO";"0";"GWH";"F";"A";"_Z";2023;937.6
"F";"FRANCE";"_T";"17";"IR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"B07T09";"JR_PRIX";"0";"EUR_T";"F";"A";"_Z";2023;903.9
"F";"FRANCE";"_T";"16";"GAZR_USQFAB";"3";"TOE";"F";"A";"_Z";2023;33.7
"75";"REG";"_T";"_T";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;41.3
"F";"FRANCE";"_T";"21";"GAZR_CSUP";"0";"GWH";"F";"A";"_Z";2023;1929.1
"DOM";"OTHER";"_T";"_T";"JR_CSUP";"3";"T";"F";"A";"_Z";2023;0.3
"27";"REG";"_T";"_T";"GAZR_CSUP";"0";"GWH";"F";"A";"_Z";2023;5710.4
"F";"FRANCE";"_T";"32";"IR_VALA";"6";"EUR";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"_T";"IR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2011;189
"24";"REG";"_T";"_T";"LR_QAUP";"3";"L";"F";"A";"_Z";2023;4491.2
"F";"FRANCE";"_T";"26";"CMSR_PRIX";"0";"EUR_T";"F";"L";"_Z";2023;
"F";"FRANCE";"_T";"31";"BR_NTHE";"0";"GWH";"F";"A";"_Z";2023;7.7
"F";"FRANCE";"_T";"20";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;1150
"F";"FRANCE";"_T";"24";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;212.6
"DOM";"OTHER";"_T";"_T";"BR_CSUP";"0";"GWH";"F";"A";"_Z";2023;436.5
"F";"FRANCE";"_T";"27";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;93.3
"11";"REG";"_T";"_T";"CR_QAUP";"3";"T";"F";"A";"_Z";2023;177.9
"F";"FRANCE";"_T";"C26T28";"CR_CSTP";"3";"TOE";"F";"A";"_Z";2023;4
"F";"FRANCE";"_T";"23";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;25.8
"F";"FRANCE";"_T";"17";"BR_USQ8";"3";"TOE";"F";"A";"_Z";2023;109.1
"F";"FRANCE";"_T";"32";"BR_USQ9";"3";"TOE";"F";"A";"_Z";2023;4.7
"F";"FRANCE";"_T";"_T";"JR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2021;519.3
"F";"FRANCE";"E20T49";"_T";"GAZR_PRIX";"0";"EUR_GWH";"F";"A";"_Z";2023;66.7
"F";"FRANCE";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2010;380
"F";"FRANCE";"_T";"32";"GAZR_USQ4";"3";"TOE";"F";"A";"_Z";2023;8.6
"F";"FRANCE";"_T";"_T";"KR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2013;508
"F";"FRANCE";"_T";"20";"KR_CSTP";"3";"TOE";"C";"A";"_Z";2023;7.6
"24";"REG";"_T";"_T";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"14";"GAZR_CSUP";"0";"GWH";"F";"A";"_Z";2023;176.5
"DOM";"OTHER";"_T";"_T";"CR_VTTP";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"28";"DR_CONTRAT_CONCERNE_PROP";"0";"PT";"F";"A";"_Z";2023;54.7
"F";"FRANCE";"_T";"_T";"OR_PRIX";"0";"EUR_T";"F";"A";"1_2005";2014;43
"44";"REG";"_T";"_T";"QR_VALA";"6";"EUR";"F";"A";"_Z";2023;30.1
"84";"REG";"_T";"_T";"QR_USQ4";"3";"TOE";"F";"A";"_Z";2023;1.3
"F";"FRANCE";"_T";"32";"PP_CSTP";"3";"TOE";"F";"A";"_Z";2023;1.8
"F";"FRANCE";"_T";"_T";"PR_PRIX";"0";"EUR_T";"F";"L";"1_2005";2017;
"84";"REG";"_T";"_T";"PR_USQ3";"3";"TOE";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"B07T09";"QR_CSTP";"3";"TOE";"F";"A";"_Z";2023;65.1
"F";"FRANCE";"_T";"17";"PR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"E100T249";"_T";"MR_CSTP";"3";"TOE";"C";"A";"_Z";2023;9.6
"F";"FRANCE";"_T";"26";"MR_CSTP";"3";"TOE";"F";"A";"_Z";2023;0
"53";"REG";"_T";"_T";"CAR_CSTP";"3";"TOE";"F";"A";"_Z";2023;33.3
"F";"FRANCE";"_T";"_T";"CMS_PCT";"0";"PT";"F";"A";"1_2005";2009;5
"F";"FRANCE";"_T";"28";"COMBPRB";"3";"TOE";"F";"A";"_Z";2023;0.4
"F";"FRANCE";"E_GE500";"_T";"BR_USQ6";"3";"TOE";"F";"A";"_Z";2023;1636.4
"F";"FRANCE";"_T";"20";"BR_CONTRAT_FIN_4_PROP";"0";"PT";"F";"A";"_Z";2023;18.6
"F";"FRANCE";"_T";"30";"BR_PROD";"0";"GWH";"F";"A";"_Z";2023;55.9
"F";"FRANCE";"E50T99";"_T";"BR_CONTRAT_FIN_2_PROP";"0";"PT";"F";"A";"_Z";2023;53.4
"F";"FRANCE";"_T";"14";"BIOR_PRIX";"0";"EUR_GWH";"C";"A";"_Z";2023;8.8
"F";"FRANCE";"_T";"27";"CR_CSTP";"3";"TOE";"F";"A";"_Z";2023;1.2
"F";"FRANCE";"_T";"C31T33";"BR_CSTP";"3";"TOE";"F";"A";"_Z";2023;121.5
"F";"FRANCE";"_T";"13";"IR_CSUP";"3";"T";"F";"A";"_Z";2023;0
"F";"FRANCE";"_T";"20";"IR_VALA";"6";"EUR";"C";"A";"_Z";2023;1.2
"F";"FRANCE";"_T";"24";"IR_CSTP";"3";"TOE";"F";"A";"_Z";2023;142.3
